Date,Price,Open,High,Low,Vol.,Change %
30-Apr-20,290.71,295.92,295.92,288.31,86.21M,-2.38%
1-May-20,283.6,287.67,287.67,282.18,65.56M,-2.45%
4-May-20,285.74,283.89,286.62,280.69,66.55M,0.75%
5-May-20,288.39,286.91,291.79,286.73,68.99M,0.93%
6-May-20,278.26,289.22,289.29,277.97,86.27M,-3.51%
7-May-20,279.48,281.6,284.27,278.94,110.29M,0.44%
8-May-20,285.1,282.87,285.87,281.45,90.33M,2.01%
11-May-20,283.74,282.71,284.81,278.7,84.37M,-0.48%
12-May-20,281.18,284.66,285.64,280.7,105.61M,-0.90%
13-May-20,278.65,279.52,280.23,275.56,103.70M,-0.90%
14-May-20,281.3,275.76,281.99,271.74,99.33M,0.95%
15-May-20,277.34,278.96,278.96,273.02,162.26M,-1.41%
18-May-20,288.82,284.55,290.47,284.53,90.35M,4.14%
19-May-20,283.92,287.02,288.1,283.82,69.08M,-1.70%
20-May-20,285.33,286.22,288.55,284.28,72.34M,0.50%
21-May-20,282.46,284.7,286.56,281.87,68.05M,-1.01%
22-May-20,285.67,282.31,285.75,281.55,58.25M,1.14%
26-May-20,287.76,290.29,293,287.19,81.12M,0.73%
27-May-20,290.83,292.29,293.04,286.93,84.86M,1.07%
28-May-20,299.66,294.83,300.81,294.54,89.03M,3.04%
29-May-20,302.05,297.98,303.36,297.13,117.73M,0.80%
1-Jun-20,305.28,301.64,307.12,299.79,65.98M,1.07%
2-Jun-20,307.11,306.69,307.46,303.26,74.58M,0.60%
3-Jun-20,311.09,308.61,313.08,308.54,71.93M,1.30%
4-Jun-20,305.03,308.9,309.53,301.23,79.57M,-1.95%
5-Jun-20,309.17,307.9,314.9,307.61,93.28M,1.36%
8-Jun-20,317.33,308.79,318.22,307.15,87.67M,2.64%
9-Jun-20,310.6,313.96,313.96,307.3,89.14M,-2.12%
10-Jun-20,308.93,310.78,312.61,307.89,85.35M,-0.54%
11-Jun-20,296.64,304.01,304.1,294.62,109.65M,-3.98%
12-Jun-20,296,302.42,302.42,292.24,91.28M,-0.22%
15-Jun-20,297.85,290.56,300.05,288.13,88.33M,0.63%
16-Jun-20,299.22,304.99,306.7,297.65,87.70M,0.46%
17-Jun-20,298.3,300.48,300.48,295.46,72.60M,-0.31%
18-Jun-20,298.17,296.59,299,295.2,68.82M,-0.04%
19-Jun-20,288.92,301.82,301.82,288.92,188.35M,-3.10%
22-Jun-20,292.8,289.08,294.42,287.1,85.70M,1.34%
23-Jun-20,289.7,295.01,295.63,288.97,85.44M,-1.06%
24-Jun-20,286.98,287.22,288.8,283.72,96.27M,-0.94%
25-Jun-20,283.48,286.33,286.33,280.15,94.95M,-1.22%
26-Jun-20,280.56,283.04,286.2,278.63,141.05M,-1.03%
29-Jun-20,285.79,282.48,285.79,279.67,73.65M,1.86%
30-Jun-20,286.96,285.86,288.3,284.08,93.01M,0.41%
1-Jul-20,293.53,286.88,294.77,286.86,76.21M,2.29%
2-Jul-20,294.2,295.57,297.29,293.43,59.82M,0.23%
6-Jul-20,290.44,295.24,296.99,288.27,92.40M,-1.28%
7-Jul-20,289.43,287.83,290.44,286.12,79.80M,-0.35%
8-Jul-20,292.01,288.97,292.96,288.47,70.69M,0.89%
9-Jul-20,288.19,290.41,290.41,284.1,84.52M,-1.31%
10-Jul-20,293.66,288.07,294.34,288.07,62.08M,1.90%
13-Jul-20,293.78,293.54,296.67,292.5,77.57M,0.04%
14-Jul-20,296.64,293.8,298.29,293.8,96.87M,0.97%
15-Jul-20,295.34,299.47,301.56,294.91,76.31M,-0.44%
16-Jul-20,299.25,295.86,299.98,294.94,61.57M,1.32%
17-Jul-20,306.08,300.86,306.76,300.71,78.33M,2.28%
20-Jul-20,301.92,304.98,305.6,301.47,60.64M,-1.36%
21-Jul-20,303.32,302.31,306.71,301.86,109.20M,0.46%
22-Jul-20,307.97,301.23,309.16,299.07,214.63M,1.53%
23-Jul-20,308.32,307.96,310.5,306.62,117.60M,0.11%
24-Jul-20,306.37,309.2,312.03,304.72,97.97M,-0.63%
27-Jul-20,302.51,306.29,306.29,300.43,105.22M,-1.26%
28-Jul-20,307.22,301.53,309.73,301.53,78.94M,1.56%
29-Jul-20,308.56,307.62,309.39,306.37,67.70M,0.44%
30-Jul-20,308.5,306.3,308.57,304.86,69.31M,-0.02%
31-Jul-20,309.12,307.1,309.83,304.67,107.39M,0.20%
3-Aug-20,305.6,308.51,308.58,304.03,64.14M,-1.14%
4-Aug-20,308.88,305.07,310.36,304.82,87.24M,1.07%
5-Aug-20,305.02,309.35,309.66,303.86,81.51M,-1.25%
6-Aug-20,306.6,304.52,307.19,303.06,79.66M,0.52%
7-Aug-20,312.12,305.61,313.24,305.56,82.32M,1.80%
10-Aug-20,311.82,313.14,314.4,311.02,80.19M,-0.10%
11-Aug-20,305.17,312.45,312.94,304.42,87.74M,-2.13%
12-Aug-20,309.61,306.68,311.63,306.04,74.52M,1.45%
13-Aug-20,308.43,307.74,309.21,306.24,67.92M,-0.38%
14-Aug-20,305.62,307.36,308.12,304.93,52.19M,-0.91%
17-Aug-20,305.18,305.67,307.89,304.23,70.13M,-0.14%
18-Aug-20,303.69,305.03,306.13,302.22,65.54M,-0.49%
19-Aug-20,302.73,304.29,304.6,302.26,55.01M,-0.32%
20-Aug-20,300.05,301.3,302.83,299.29,58.50M,-0.89%
21-Aug-20,300.44,300.7,301.1,297.57,73.38M,0.13%
24-Aug-20,303.24,300.89,303.26,298.59,55.77M,0.93%
25-Aug-20,300.45,303.81,303.81,299.36,49.89M,-0.92%
26-Aug-20,296.83,298.75,298.94,295.91,60.71M,-1.20%
27-Aug-20,297.71,297.62,299.76,295.86,62.32M,0.30%
28-Aug-20,298.5,298.14,298.83,295.52,59.26M,0.27%
31-Aug-20,299.46,298.14,301.29,298.14,71.52M,0.32%
1-Sep-20,296.06,298.47,298.47,294.88,60.39M,-1.14%
2-Sep-20,305.31,296.26,306.6,295.47,81.25M,3.12%
3-Sep-20,301.47,305.9,308.16,298.74,78.73M,-1.26%
4-Sep-20,299.79,302.72,303.58,295.97,67.32M,-0.56%
8-Sep-20,298.01,299.93,300.27,295.21,73.91M,-0.59%
9-Sep-20,301.76,300.07,305.69,299.81,73.22M,1.26%
10-Sep-20,296.41,300.56,300.69,296.29,72.68M,-1.77%
11-Sep-20,297.4,296.88,298.24,295.04,61.15M,0.33%
14-Sep-20,301.28,298.79,302.88,298.44,60.39M,1.30%
15-Sep-20,303.49,302.4,307.82,301.8,60.84M,0.73%
16-Sep-20,302.84,301.44,304.98,301.27,77.26M,-0.21%
17-Sep-20,300.35,300.54,302.08,298.13,76.05M,-0.82%
18-Sep-20,294.96,299.56,300.43,294.43,127.12M,-1.79%
21-Sep-20,293.25,292.53,294.54,289.37,79.77M,-0.58%
22-Sep-20,295.13,293.41,296.98,293.15,66.76M,0.64%
23-Sep-20,290.39,295.39,295.67,290.25,73.88M,-1.61%
24-Sep-20,293.78,290.17,295.72,288.38,68.58M,1.17%
25-Sep-20,298.51,292.22,298.78,291.55,61.44M,1.61%
