Date,Price,Open,High,Low,Vol.,Change %
1-Nov-19,242.52,243.5,244.26,240.09,59.19M,-0.28%
4-Nov-19,239.97,241.94,241.94,239.63,56.45M,-1.05%
5-Nov-19,235.74,238.68,238.77,234.33,84.83M,-1.76%
6-Nov-19,236.71,236.49,237.75,235.86,60.53M,0.41%
7-Nov-19,234.16,235.85,235.92,233.27,59.98M,-1.08%
8-Nov-19,233.61,233.58,235.25,233.05,49.40M,-0.23%
11-Nov-19,234.13,233.37,234.9,233.37,43.75M,0.22%
12-Nov-19,232.27,234.31,235.52,232.07,56.81M,-0.79%
13-Nov-19,234.76,232.64,235.25,232.6,51.57M,1.07%
14-Nov-19,236.73,235.07,236.75,234.91,47.62M,0.84%
15-Nov-19,238.11,237,238.11,236.46,52.50M,0.58%
18-Nov-19,239.3,238.36,240.38,238.21,44.55M,0.50%
19-Nov-19,239.74,239.72,240.32,238.84,49.29M,0.18%
20-Nov-19,239.81,239.79,240.36,238.37,53.76M,0.03%
21-Nov-19,236.48,239.06,239.24,236.39,50.01M,-1.39%
22-Nov-19,235.2,237.15,237.3,234.24,45.74M,-0.54%
25-Nov-19,235.33,235.77,237.13,235.11,54.57M,0.06%
26-Nov-19,238.72,235.81,238.74,235.63,105.97M,1.44%
27-Nov-19,239.49,238.64,239.52,237.71,51.50M,0.32%
29-Nov-19,238.43,239.45,240.36,238.36,27.70M,-0.44%
2-Dec-19,234.26,238.09,238.4,234.24,54.40M,-1.75%
3-Dec-19,236,234.36,236.53,234.36,59.86M,0.74%
4-Dec-19,237.42,235.17,237.94,235.17,54.46M,0.60%
5-Dec-19,237.55,236.97,237.56,236.02,49.19M,0.05%
6-Dec-19,237.79,238,238.81,237.55,47.03M,0.10%
9-Dec-19,238.11,238,238.66,237.03,41.88M,0.13%
10-Dec-19,236.49,238.26,238.8,235.75,52.88M,-0.68%
11-Dec-19,234.7,236.78,236.78,233.73,57.01M,-0.76%
12-Dec-19,231.3,234.39,235.05,230.74,69.90M,-1.45%
13-Dec-19,231.71,231.3,232.27,229.6,78.85M,0.18%
16-Dec-19,233.47,232.33,234,230.54,73.27M,0.76%
17-Dec-19,230.77,233.89,234.02,230.38,70.72M,-1.16%
18-Dec-19,233.83,230.97,234.38,230.97,64.52M,1.33%
19-Dec-19,236.33,233.62,236.35,233.55,62.34M,1.07%
20-Dec-19,237.88,237.54,238.68,236.96,137.48M,0.66%
23-Dec-19,236.59,238.31,238.76,236.21,36.25M,-0.54%
24-Dec-19,236.99,236.79,237.47,236.12,13.71M,0.17%
26-Dec-19,238.28,237.31,238.29,236.84,26.56M,0.54%
27-Dec-19,239.11,239.07,239.28,238.09,27.26M,0.35%
30-Dec-19,238.8,238.56,239.06,237.62,32.97M,-0.13%
31-Dec-19,240.32,238.47,240.35,238.29,43.62M,0.64%
2-Jan-20,237.14,241.09,241.09,236.39,68.50M,-1.32%
3-Jan-20,239.06,235.84,239.55,235.84,52.06M,0.81%
6-Jan-20,239.26,238.69,240.03,238.27,48.10M,0.08%
7-Jan-20,236.4,238.1,238.1,235.21,51.25M,-1.20%
8-Jan-20,237.4,236.34,238.05,235.9,55.24M,0.42%
9-Jan-20,237.55,237.23,238.11,236.92,43.96M,0.06%
