Date,Price,Open,High,Low,Vol.,Change %
15-Mar-18,479.41,478.99,481.86,477.92,-,0.09%
16-Mar-18,480.3,479.41,484.34,479.41,-,0.19%
19-Mar-18,476.2,480.3,480.51,471.92,-,-0.85%
20-Mar-18,477.18,476.2,479.33,476.15,-,0.21%
21-Mar-18,477.01,477.18,483.29,475.64,-,-0.04%
22-Mar-18,459.37,477.01,477.01,458.14,-,-3.70%
23-Mar-18,445.64,459.37,461.94,444.86,-,-2.99%
26-Mar-18,460.1,445.64,461.25,445.64,-,3.24%
27-Mar-18,450.99,460.1,463.49,447.68,-,-1.98%
28-Mar-18,451.72,450.99,455.96,446.22,-,0.16%
29-Mar-18,457.53,451.72,460.94,451.72,-,1.29%
2-Apr-18,447.8,457.53,458.07,441.05,-,-2.13%
3-Apr-18,454,447.8,454.77,446.64,-,1.38%
4-Apr-18,459.01,454,459.99,446.42,-,1.10%
5-Apr-18,462.18,459.01,465.28,459.01,-,0.69%
6-Apr-18,450.91,462.18,462.18,446.77,-,-2.44%
9-Apr-18,453.19,450.91,462.49,450.91,-,0.51%
10-Apr-18,460.25,453.19,462.72,453.19,-,1.56%
11-Apr-18,454.47,460.25,460.25,453.59,-,-1.26%
12-Apr-18,462.76,454.47,465.68,454.47,-,1.82%
13-Apr-18,455.57,462.76,466.5,453.26,-,-1.55%
16-Apr-18,457.72,455.57,460.82,455.57,-,0.47%
17-Apr-18,457.38,457.72,461.84,456.01,-,-0.07%
18-Apr-18,455.69,457.38,460.68,454.69,-,-0.37%
19-Apr-18,462.64,455.69,463.28,455.69,-,1.53%
20-Apr-18,462.86,462.64,465.34,460.65,-,0.05%
23-Apr-18,462.36,462.86,464.44,460.74,-,-0.11%
24-Apr-18,459.21,462.36,467.44,456.16,-,-0.68%
25-Apr-18,458.92,459.21,461.16,454.25,-,-0.06%
26-Apr-18,459.1,458.92,461.39,456.78,-,0.04%
27-Apr-18,459.78,459.1,460.75,457.46,-,0.15%
30-Apr-18,455.35,459.78,463.14,455.35,-,-0.96%
1-May-18,455.74,455.35,455.87,450.78,-,0.09%
