Date,Price,Open,High,Low,Vol.,Change %
22-Apr-20,307.03,306.85,308.67,303.85,80.52M,2.13%
23-Apr-20,308.69,309.3,315.05,308.55,80.09M,0.54%
24-Apr-20,313.51,312.31,314.43,308.07,94.54M,1.56%
27-Apr-20,321.78,314.62,322.92,314.1,85.17M,2.64%
28-Apr-20,328.08,327.44,329.89,324.06,106.95M,1.96%
29-Apr-20,336.5,333.38,338.16,333.38,94.63M,2.57%
30-Apr-20,326.55,329.68,330.56,326.06,105.09M,-2.96%
1-May-20,319.47,320.68,322.27,316.73,87.57M,-2.17%
4-May-20,320.75,316.5,321.09,314.08,85.45M,0.40%
5-May-20,321.71,323.64,325.89,320.87,95.28M,0.30%
6-May-20,315.85,322.99,324.83,315.85,73.03M,-1.82%
7-May-20,322.59,319.61,325.32,318.71,83.91M,2.13%
8-May-20,330.32,326.86,330.56,326.27,77.76M,2.40%
11-May-20,325.31,324.72,326.62,321.88,80.09M,-1.52%
12-May-20,320.23,326.3,328.32,320.23,85.78M,-1.56%
13-May-20,313.24,319.02,319.93,310.55,86.63M,-2.18%
14-May-20,317.09,307.86,317.09,303.97,107.96M,1.23%
15-May-20,320.14,315.36,320.24,313.79,85.43M,0.96%
18-May-20,334.75,330.75,337.18,330.75,115.51M,4.56%
19-May-20,331.4,334.02,335.96,331.22,89.35M,-1.00%
20-May-20,336.79,335.96,340.26,335.96,91.27M,1.63%
21-May-20,333.44,335.73,337.21,332.19,85.21M,-0.99%
22-May-20,332.86,333.08,333.42,330.39,65.03M,-0.17%
26-May-20,341.73,340.48,343.71,339.16,106.20M,2.66%
27-May-20,345.23,345.44,347.16,340.81,110.32M,1.02%
28-May-20,348.08,350.18,350.82,344.71,95.96M,0.83%
29-May-20,348.38,347.76,349.2,344.02,163.29M,0.09%
1-Jun-20,350.29,348.37,351.64,347.79,93.70M,0.55%
2-Jun-20,356.46,351.35,356.99,350.99,130.96M,1.76%
3-Jun-20,364.59,360.61,367.15,360.61,121.61M,2.28%
4-Jun-20,365.88,363.76,366.83,362.5,91.04M,0.35%
5-Jun-20,375.02,375.37,377.78,373.91,130.35M,2.50%
8-Jun-20,375.38,374.79,377.58,372.26,102.47M,0.10%
9-Jun-20,370.97,370.92,373.38,368.9,100.90M,-1.17%
10-Jun-20,366.84,371.92,371.92,365.38,101.21M,-1.11%
11-Jun-20,338.44,355.93,357.21,336.94,132.76M,-7.74%
12-Jun-20,345.02,350.48,351.31,338.62,92.53M,1.94%
15-Jun-20,348.24,335.47,350.34,334.05,101.46M,0.93%
16-Jun-20,355.57,358.98,362.05,350.55,101.65M,2.10%
17-Jun-20,352.88,357.69,358.11,352.11,74.20M,-0.76%
18-Jun-20,353.04,351.39,355.01,351.03,72.14M,0.05%
19-Jun-20,351.93,358.17,359.55,349.65,169.56M,-0.31%
22-Jun-20,353.33,352.07,354.84,348.85,79.45M,0.40%
23-Jun-20,354.07,357.58,358.7,354.05,78.96M,0.21%
24-Jun-20,343.64,350.56,350.57,342.8,89.02M,-2.95%
25-Jun-20,348.1,342.77,348.35,339.81,80.99M,1.30%
26-Jun-20,343.27,347.11,347.3,341.29,200.89M,-1.39%
29-Jun-20,349.84,346.94,351.34,345.38,78.99M,1.91%
30-Jun-20,354.83,349.11,356.67,347.52,90.55M,1.43%
1-Jul-20,355.52,354.98,356.5,350.84,88.56M,0.19%
2-Jul-20,362.11,359.86,364.93,359.68,95.44M,1.85%
6-Jul-20,367.41,367.48,368.9,362.71,103.81M,1.46%
7-Jul-20,367.35,364.96,368.39,364.62,100.12M,-0.02%
8-Jul-20,361.99,368.28,369.96,357.97,95.29M,-1.46%
9-Jul-20,358.61,364.22,364.22,354.76,92.33M,-0.93%
10-Jul-20,364.88,359.67,365.27,359.66,68.92M,1.75%
13-Jul-20,364.83,367.95,372.29,364.73,106.85M,-0.01%
14-Jul-20,374.1,364.4,374.57,363.72,85.80M,2.54%
15-Jul-20,380.33,380.28,381.96,377.85,81.53M,1.67%
16-Jul-20,381.69,381.58,384.49,379.85,71.85M,0.36%
17-Jul-20,384.72,384.01,385.85,383.06,68.48M,0.79%
20-Jul-20,381.48,384.14,385.52,380.79,71.43M,-0.84%
21-Jul-20,384.73,384.02,386.6,383.98,65.71M,0.85%
22-Jul-20,389.05,384.67,389.36,384.11,70.18M,1.12%
23-Jul-20,388.02,387.78,391.8,385.64,75.47M,-0.26%
24-Jul-20,386.76,386.84,388.65,384.54,72.96M,-0.32%
27-Jul-20,392.23,389.07,393.8,387.89,77.15M,1.41%
28-Jul-20,383.66,391.93,391.93,383.39,68.47M,-2.18%
29-Jul-20,386.94,384.79,388.06,384.39,68.63M,0.85%
