Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,121.86000061035156,122.0,118.95999908447266,119.62000274658203,105.92594909667969,5123800
2017-01-04,119.0,119.73999786376953,118.18000030517578,119.4800033569336,105.8019790649414,3780800
2017-01-05,119.33999633789062,120.19999694824219,119.0999984741211,119.69999694824219,105.99677276611328,4261100
2017-01-06,118.93000030517578,121.5,118.5199966430664,120.76000213623047,106.93543243408203,4089200
2017-01-09,120.76000213623047,121.05999755859375,120.33000183105469,120.43000030517578,106.6432113647461,3021800
2017-01-10,120.45999908447266,120.8499984741211,119.7300033569336,120.25,106.48382568359375,3108400
2017-01-11,120.93000030517578,121.5,120.62000274658203,120.87999725341797,107.04169464111328,3565200
2017-01-12,120.30000305175781,122.30999755859375,120.19999694824219,122.0999984741211,108.12203216552734,3480700
2017-01-13,122.23999786376953,122.23999786376953,121.0999984741211,121.5,107.59072875976562,2877400
2017-01-17,120.75,122.80000305175781,120.69999694824219,122.75,108.6976318359375,4077600
2017-01-18,122.80999755859375,123.0,121.80000305175781,122.70999908447266,108.66220092773438,3395000
2017-01-19,122.23999786376953,123.0,122.04000091552734,122.18000030517578,108.19287109375,3155200
2017-01-20,122.26000213623047,122.94999694824219,122.0199966430664,122.26000213623047,108.26372528076172,4887100
2017-01-23,121.69000244140625,122.08000183105469,119.81999969482422,121.37999725341797,107.4844741821289,7022600
2017-01-24,121.97000122070312,122.05999755859375,120.5199966430664,121.05000305175781,107.1922378540039,3495200
2017-01-25,121.48999786376953,121.91999816894531,120.94999694824219,121.79000091552734,107.84751892089844,3968300
2017-01-26,121.86000061035156,122.37999725341797,121.76000213623047,121.87999725341797,107.92723083496094,2497300
2017-01-27,122.2699966430664,122.98999786376953,121.4800033569336,122.86000061035156,108.79502868652344,3592700
2017-01-30,122.80999755859375,123.20999908447266,122.30000305175781,123.0199966430664,108.93670654296875,3778000
2017-01-31,123.0199966430664,123.33999633789062,122.0999984741211,122.56999969482422,108.5382308959961,3733300
2017-02-01,121.9000015258789,122.5,121.69999694824219,122.41999816894531,108.40541076660156,3233400
2017-02-02,122.54000091552734,123.9800033569336,122.26000213623047,123.22000122070312,109.11383819580078,3236600
2017-02-03,123.30999755859375,124.51000213623047,123.27999877929688,124.23999786376953,110.01705169677734,3183000
2017-02-06,124.08999633789062,124.9000015258789,123.94999694824219,124.44999694824219,110.20301818847656,2760300
2017-02-07,124.94999694824219,125.41999816894531,124.58999633789062,124.58999633789062,110.32698059082031,2847200
2017-02-08,124.58000183105469,125.36000061035156,124.48999786376953,124.66999816894531,110.3978271484375,2835200
2017-02-09,124.66999816894531,125.0,124.36000061035156,124.4800033569336,110.22957611083984,2493600
2017-02-10,124.68000030517578,126.11000061035156,124.5199966430664,125.81999969482422,111.41616821289062,3681400
2017-02-13,126.0199966430664,126.68000030517578,125.48999786376953,125.54000091552734,111.16824340820312,2993800
2017-02-14,125.5,126.06999969482422,125.2699966430664,125.80999755859375,111.40733337402344,2663100
2017-02-15,125.66000366210938,126.79000091552734,125.44999694824219,126.4800033569336,112.00062561035156,2974900
2017-02-16,126.75,127.81999969482422,126.30999755859375,126.69999694824219,112.19542694091797,3006000
2017-02-17,126.77999877929688,127.87999725341797,126.68000030517578,127.80000305175781,113.16950225830078,3677400
2017-02-21,127.16000366210938,128.32000732421875,127.16000366210938,128.0399932861328,113.38201904296875,4495200
2017-02-22,127.5199966430664,128.11000061035156,126.4000015258789,127.8499984741211,113.21377563476562,3670700
2017-02-23,127.93000030517578,128.89999389648438,127.44000244140625,128.27000427246094,113.58570861816406,3178000
2017-02-24,128.36000061035156,128.74000549316406,127.75,128.64999389648438,113.92218780517578,3537200
2017-02-27,127.68000030517578,127.75,126.77999877929688,126.98999786376953,113.27991485595703,5184000
2017-02-28,127.08000183105469,127.93000030517578,126.58000183105469,127.6500015258789,113.86868286132812,4619300
2017-03-01,128.02000427246094,130.0,127.62000274658203,129.0500030517578,115.11753845214844,5471600
2017-03-02,129.0500030517578,129.80999755859375,128.14999389648438,128.22999572753906,114.38603973388672,6738100
2017-03-03,128.22999572753906,128.66000366210938,127.44000244140625,127.9000015258789,114.0916976928711,4067700
2017-03-06,127.9000015258789,128.33999633789062,127.4000015258789,128.02999877929688,114.20765686035156,3271500
2017-03-07,128.05999755859375,128.30999755859375,127.33999633789062,128.07000732421875,114.24335479736328,3332400
2017-03-08,128.07000732421875,128.36000061035156,127.47000122070312,128.08999633789062,114.26116180419922,3571700
2017-03-09,127.94999694824219,128.72000122070312,127.69000244140625,128.13999938964844,114.30577850341797,3265700
2017-03-10,128.55999755859375,128.58999633789062,127.72000122070312,127.9800033569336,114.16305541992188,3178900
2017-03-13,128.00999450683594,128.27000427246094,127.3499984741211,127.61000061035156,113.8329849243164,3130800
2017-03-14,127.6500015258789,128.22999572753906,127.5,127.80000305175781,114.00247955322266,2492700
2017-03-15,128.2100067138672,128.3000030517578,127.47000122070312,127.87999725341797,114.07384490966797,3529300
2017-03-16,128.3000030517578,128.89999389648438,127.93000030517578,127.9800033569336,114.16305541992188,3945700
2017-03-17,128.57000732421875,129.97999572753906,128.4199981689453,128.63999938964844,114.75178527832031,12532700
2017-03-20,128.99000549316406,129.47999572753906,128.47000122070312,128.77999877929688,114.87667846679688,3415500
2017-03-21,129.22000122070312,129.75,128.17999267578125,128.52000427246094,114.6447525024414,4062400
2017-03-22,128.5800018310547,129.14999389648438,128.41000366210938,129.10000610351562,115.1621322631836,3174200
2017-03-23,129.13999938964844,129.58999633789062,128.80999755859375,129.0,115.07292938232422,2774500
2017-03-24,129.3800048828125,129.67999267578125,129.16000366210938,129.33999633789062,115.376220703125,3568200
2017-03-27,129.0800018310547,129.82000732421875,129.02000427246094,129.49000549316406,115.51002502441406,2540400
2017-03-28,129.4600067138672,129.77000427246094,128.94000244140625,129.4499969482422,115.4743423461914,3487400
2017-03-29,129.0,129.6699981689453,128.6300048828125,128.83999633789062,114.9301986694336,3197800
2017-03-30,128.75,129.52999877929688,128.60000610351562,129.32000732421875,115.35840606689453,2018000
2017-03-31,129.38999938964844,130.19000244140625,129.3000030517578,129.61000061035156,115.61705780029297,3041700
2017-04-03,129.5,129.7100067138672,128.86000061035156,129.61000061035156,115.61705780029297,3287100
2017-04-04,129.13999938964844,129.52999877929688,128.64999389648438,129.2899932861328,115.33161163330078,3414000
2017-04-05,129.88999938964844,131.5800018310547,129.64999389648438,130.41000366210938,116.33069610595703,4052200
2017-04-06,130.30999755859375,130.66000366210938,129.9600067138672,130.14999389648438,116.09877014160156,3856900
2017-04-07,130.02000427246094,130.39999389648438,129.6199951171875,129.9600067138672,115.9292984008789,2176600
2017-04-10,129.9499969482422,130.64999389648438,129.52000427246094,129.97999572753906,115.94712829589844,2709300
2017-04-11,130.6199951171875,131.24000549316406,129.8000030517578,131.1999969482422,117.0354232788086,3677600
2017-04-12,131.30999755859375,131.55999755859375,130.8699951171875,131.25999450683594,117.08894348144531,3195500
2017-04-13,131.0,131.13999938964844,130.57000732421875,130.75999450683594,116.64290618896484,2429200
2017-04-17,131.25,131.8699951171875,130.91000366210938,131.35000610351562,117.16922760009766,3236400
2017-04-18,132.00999450683594,132.8000030517578,131.8000030517578,132.3000030517578,118.01665496826172,3617400
2017-04-19,132.63999938964844,133.0,132.33999633789062,132.63999938964844,118.31993865966797,3132800
2017-04-20,132.64999389648438,133.44000244140625,132.63999938964844,133.27000427246094,118.88191986083984,2697300
2017-04-21,133.5500030517578,133.8800048828125,133.14999389648438,133.41000366210938,119.00680541992188,3466100
2017-04-24,134.24000549316406,134.75999450683594,133.25999450683594,134.22999572753906,119.7382583618164,5041000
2017-04-25,138.13999938964844,141.99000549316406,137.17999267578125,141.6999969482422,126.40181732177734,10893800
2017-04-26,141.6999969482422,142.0,140.33999633789062,140.83999633789062,125.63463592529297,7132200
2017-04-27,141.8800048828125,142.7899932861328,140.85000610351562,140.8699951171875,125.66142272949219,5183700
2017-04-28,140.38999938964844,140.75999450683594,139.77999877929688,139.92999267578125,124.82291412353516,4779900
2017-05-01,139.86000061035156,141.4499969482422,139.83999633789062,141.14999389648438,125.91119384765625,3747200
2017-05-02,140.97999572753906,141.80999755859375,140.72000122070312,141.22999572753906,125.9825668334961,3774100
2017-05-03,142.1999969482422,142.6999969482422,141.39999389648438,142.6199951171875,127.22245788574219,4278400
2017-05-04,142.6199951171875,143.6699981689453,142.25999450683594,143.4499969482422,127.962890625,4178800
2017-05-05,143.4199981689453,143.97999572753906,142.5800018310547,143.9600067138672,128.4178009033203,2452700
2017-05-08,143.92999267578125,144.5,143.66000366210938,144.24000549316406,128.66758728027344,2813000
2017-05-09,144.08999633789062,144.97999572753906,144.0,144.36000061035156,128.774658203125,3053800
2017-05-10,143.86000061035156,144.63999938964844,143.72999572753906,144.52000427246094,128.9173583984375,2273300
2017-05-11,144.0800018310547,144.41000366210938,143.39999389648438,144.2100067138672,128.64080810546875,1941900
2017-05-12,144.5,145.5,144.4600067138672,145.36000061035156,129.6666717529297,2747900
2017-05-15,145.42999267578125,146.39999389648438,145.42999267578125,146.27999877929688,130.4873809814453,3332800
2017-05-16,146.5500030517578,147.6699981689453,146.27999877929688,147.2899932861328,131.38829040527344,3540900
2017-05-17,147.2899932861328,147.4600067138672,146.24000549316406,146.41000366210938,130.60333251953125,3875600
2017-05-18,146.41000366210938,147.24000549316406,145.80999755859375,147.00999450683594,131.13851928710938,2730900
2017-05-19,147.25,148.8300018310547,146.83999633789062,148.14999389648438,132.1554718017578,4071200
2017-05-22,148.3000030517578,148.8800048828125,147.92999267578125,148.19000244140625,132.19114685058594,3294500
2017-05-23,148.22000122070312,148.52999877929688,147.64999389648438,147.82000732421875,131.86109924316406,3262300
2017-05-24,147.94000244140625,149.99000549316406,147.0,149.5,133.3596954345703,3348900
