Date,Open,High,Low,Close,Adj Close,Volume
2017-01-03,50.81999969482422,51.61000061035156,49.91999816894531,50.61000061035156,44.00320053100586,7032600
2017-01-04,50.70000076293945,51.099998474121094,50.31999969482422,51.08000183105469,44.41184997558594,4990000
2017-01-05,51.209999084472656,51.68000030517578,50.720001220703125,50.93000030517578,44.281429290771484,4727100
2017-01-06,51.02000045776367,51.08000183105469,50.290000915527344,50.7400016784668,44.11623001098633,3472500
2017-01-09,50.27000045776367,50.529998779296875,49.630001068115234,49.65999984741211,43.177223205566406,5765600
2017-01-10,49.880001068115234,50.040000915527344,49.369998931884766,49.65999984741211,43.177223205566406,5447900
2017-01-11,49.959999084472656,51.4900016784668,49.459999084472656,51.220001220703125,44.53357696533203,8689400
2017-01-12,51.5,51.529998779296875,50.09000015258789,50.150001525878906,43.60325622558594,6963300
2017-01-13,49.900001525878906,50.869998931884766,49.84000015258789,50.59000015258789,43.98580551147461,4413300
2017-01-17,50.560001373291016,50.709999084472656,50.0,50.150001525878906,43.60325622558594,4995100
2017-01-18,49.79999923706055,50.59000015258789,49.790000915527344,50.27000045776367,43.70758056640625,4970000
2017-01-19,50.20000076293945,50.45000076293945,49.779998779296875,49.86000061035156,43.35110855102539,4915300
2017-01-20,50.38999938964844,51.09000015258789,50.31999969482422,50.72999954223633,44.10753631591797,5888500
2017-01-23,50.2599983215332,50.56999969482422,49.58000183105469,49.939998626708984,43.42066955566406,5969500
2017-01-24,50.13999938964844,51.400001525878906,50.0099983215332,50.27000045776367,43.70758056640625,5919200
2017-01-25,50.40999984741211,51.22999954223633,50.31999969482422,50.689998626708984,44.07275390625,5991200
2017-01-26,50.630001068115234,51.02000045776367,50.34000015258789,50.630001068115234,44.02059555053711,4164100
2017-01-27,50.33000183105469,50.459999084472656,49.20000076293945,49.43000030517578,42.977237701416016,5408100
2017-01-30,49.0099983215332,49.18000030517578,47.189998626708984,47.47999954223633,41.28179931640625,10483200
2017-01-31,47.810001373291016,48.790000915527344,47.369998931884766,48.7599983215332,42.39470291137695,7464500
2017-02-01,49.0,49.150001525878906,47.439998626708984,48.5,42.16865158081055,10040900
2017-02-02,48.75,49.34000015258789,47.279998779296875,48.689998626708984,42.33384323120117,8625100
2017-02-03,48.849998474121094,50.4900016784668,48.81999969482422,50.43000030517578,43.84669494628906,8414400
2017-02-06,50.5,50.97999954223633,49.349998474121094,50.09000015258789,43.551090240478516,8127500
